	SRR15236518	SRR15236519	SRR15236520
AT3G13920_and_AT3G02795;AF:3:4594129-4594247:4594760:4594129-4594778:4594919:-	0.00384128619676348	0.00196288520434553	0.00275651803474532
AT3G13920_and_AT3G02795;AF:3:4594129-4594247:4594760:4594129-4594778:4594999:-	0.00107690906406195	0.00214849583422372	0.00163720021257742
AT3G13920_and_AT3G02795;AF:3:4594129-4594247:4594760:4594129-4594778:4595080:-	0.000394770930179418	0.000899326179780402	0.000661607414524161
AT3G13970;RI:3:4613906:4613968-4614056:4614124:-	0	0	0.116302872489531
AT3G13990;A3:3:4626861-4626942:4626858-4626942:-	0.529271566932221	0.392450942888726	0.3214063959015
AT3G14010;A3:3:4636611-4637143:4636611-4637147:+	0.561798419897604	0.703292769017182	0.525029927575853
AT3G14010;A5:3:4636611-4637143:4636597-4637143:+	0.572342709727602	0.365209193400878	0.480365895801838
AT3G14010;A5:3:4637056-4637143:4636597-4637143:+	0	0.00806291668526343	0.0181820445601973
AT3G14010;A5:3:4637056-4637143:4636611-4637143:+	0	0.0139316954464382	0.0196391721731341
AT3G14010;A5:3:4638938-4639007:4638932-4639007:+	0.662546504165511	0.69295351581954	0.667379846354157
AT3G14075;A5:3:4666351-4666823:4666351-4666849:-	1	1	1
AT3G14080;A5:3:4668656-4668742:4668648-4668742:+	1	0.991961869368803	0.996255606565071
AT3G14080;RI:3:4667308:4667491-4667602:4667777:+	0.652158528900131	0.592461362877712	0.742528105943236
AT3G14110;A5:3:4677001-4677130:4677001-4677133:-	0.0157467175168267	0.0211308407801051	0.0232523095013216
AT3G14110;RI:3:4676836:4677001-4677130:4677308:-	0.52371161655336	0.441181679550844	0.439364251239306
AT3G14110;RI:3:4676836:4677001-4677133:4677308:-	0.0172874870856397	0.0167571350436076	0.0183147046131702
AT3G14120;A5:3:4684631-4684717:4684559-4684717:+	0	0	0
AT3G14120;SE:3:4679605-4679752:4679814-4680087:+	0	0	0
AT3G14130;RI:3:4687204:4687281-4687365:4687411:-	0.0332754367231717	0.0181159517022658	0.107826192151735
AT3G14130;RI:3:4687505:4687629-4687713:4687856:-	0	0	0.134203841088485
AT3G14150;A5:3:4692688-4692927:4692688-4692931:-	0.550128618131141	0.346724692787112	0.364347439011409
AT3G14150;RI:3:4692026:4692103-4692201:4692457:-	0.0212208411695113	0.145911197128885	0.0397418853460471
AT3G14150;RI:3:4692201:4692247-4692333:4692457:-	0.450365814725588	0.297879843574882	0.353512235610352
AT3G14150;RI:3:4692540:4692688-4692927:4693133:-	1	0	1
AT3G14170;A3:3:4697487-4697573:4697484-4697573:-	0.333115841053623	0.320439113781375	0.362125335617509
AT3G14172;A3:3:4704633-4704715:4704544-4704715:-	0.537710857638671	0.456044096352678	0.397325670867781
AT3G14172;A5:3:4704357-4704451:4704357-4704475:-	1	1	1
AT3G14190;RI:3:4710483:4710614-4710897:4710973:+	0.0934298088537701	0.137583214472948	0.139995806893166
AT3G14205;RI:3:4719071:4719293-4719896:4720061:-	0.174318117819953	0.144349173753576	0.165846432350388
AT3G14225;A5:3:4735427-4735503:4735427-4735515:-	nan	nan	nan
AT3G14230;A3:3:4738454-4738712:4738451-4738712:-	0.632205103997991	0.562417418391652	0.578945357352164
AT3G14230;A5:3:4738454-4738700:4738454-4738712:-	0.0108456162378475	0	0.0520553579876251
AT3G14270;A5:3:4754222-4754335:4753975-4754335:+	0.242251706309051	0.25521439004657	0.219399911344548
AT3G14350;RI:3:4784037:4784106-4784191:4784308:-	1	1	0.996916163132672
AT3G14415;A5:3:4818576-4818651:4818536-4818651:+	0.00223876700584891	0.00303768000799777	0.00329264859715723
AT3G14415;A5:3:4819772-4819885:4819754-4819885:+	0.00601232386770862	0.00181368997589439	0.00427008271439821
AT3G14420;A5:3:4821944-4822033:4821940-4822033:+	0.000486249020675707	0.000287112477593196	0.000226763008142167
AT3G14420;RI:3:4821788:4821940-4822033:4822157:+	0.0363799538320499	0.0335010469714007	0.0334867210378672
AT3G14420;RI:3:4821788:4821944-4822033:4822157:+	0.986285586761163	0.991109556035738	0.993097682612667
AT3G14463;A3:3:4852757-4852856:4852757-4852868:+	0.0922785863834725	0.183860635060485	0.359467384627198
AT3G14463;RI:3:4852291:4852476-4852522:4852757:+	0.907721413616527	0.816139364939514	0.640532615372802
AT3G14540;RI:3:4881320:4881913-4882005:4882253:-	0	0	0.103215565251321
AT3G14550;RI:3:4886378:4887054-4887152:4887487:-	1	0.198854881319498	0.439626514131898
AT3G14570;A3:3:4896515-4896605:4896515-4896653:+	0.519851460771925	0.329795882385769	1
AT3G14570;RI:3:4898544:4898590-4898669:4898691:+	1	1	0.705381325606158
AT3G14590;A5:3:4906998-4907142:4906998-4907161:-	1	1	0.735291655137824
AT3G14590;A5:3:4907524-4907625:4907524-4907858:-	nan	0.496651184358478	0.264708344862176
AT3G14660;RI:3:4925339:4925556-4925653:4925900:+	0.138306903803418	0.138223021183791	0.129781842102036
AT3G14670;A3:3:4928311-4928635:4928311-4928638:+	nan	nan	1
AT3G14700;A3:3:4940530-4940633:4940530-4940708:+	0.63156217115069	0.872198965385643	1
AT3G14720;RI:3:4948017:4948118-4948205:4948365:+	0	0	0
AT3G14720;RI:3:4948017:4948365-4948509:4949042:+	1	1	1
AT3G14740;A3:3:4952238-4952329:4952232-4952329:-	0.751552617204423	0.580157447324679	0.45256168597869
AT3G14790;A3:3:4964307-4964484:4964307-4964791:+	0.0111903245869624	0.00810017253742781	0
AT3G14810;A3:3:4972199-4972279:4972193-4972279:-	1	0.995350706094704	1
AT3G14830;RI:3:4982912:4983174-4983299:4983955:+	0	0	0
AT3G14860;A3:3:4999232-4999321:4999229-4999321:-	0.661942436272901	0.584199478989399	0.52399381358669
AT3G14870;A3:3:5002533-5002612:5002533-5002813:+	0.0585479570307108	0.144408590785696	0.107002343647263
AT3G14870;A5:3:5004042-5004171:5002930-5004171:+	0.0689128786387436	0.0426663817532902	0.0635625066592356
AT3G14870;A5:3:5004042-5004171:5003861-5004171:+	1	0.814410584122951	1
AT3G14870;RI:3:5002907:5004042-5004171:5005875:+	0.23550897647988	0.336926237581966	0.196385180119268
AT3G14880;A3:3:5006971-5007362:5006971-5007383:+	0	1	nan
AT3G14890;A5:3:5009833-5009942:5009803-5009942:+	0.957366188096009	1	1
AT3G14920_and_AT3G14930;A3:3:5020697-5020780:5020697-5020784:+	0.664835573104374	0.6297648906571	0.676380564266377
AT3G14920_and_AT3G14930;RI:3:5022400:5022583-5022666:5023146:+	1	1	1
AT3G14980;AF:3:5044874-5044953:5044987:5044874-5045124:5045520:-	0	0	0
AT3G14980;AF:3:5044874-5044953:5044987:5044874-5045124:5045525:-	0	0	0
AT3G14980;RI:3:5039812:5040400-5040465:5040666:-	0.0416981344477003	0.0791066464918846	0.056804431063778
AT3G14980;RI:3:5040870:5040969-5041164:5041250:-	0.163798595450507	0.105150128729153	0.100698841908222
AT3G14980;RI:3:5042544:5044516-5044652:5044874:-	1	0.983311427129001	0.873354893263545
AT3G14980;SE:3:5044874-5044953:5045022-5045124:-	0.0904146452309523	0.0774183005664222	0.165938385960677
AT3G14990;A5:3:5047532-5047635:5047530-5047635:+	0	0	0
AT3G15010_and_AT3G15020;RI:3:5052725:5054062-5054606:5056017:+	0.668151627245997	0.658071920894913	0.671555910955472
AT3G15030;A3:3:5061776-5061921:5061776-5062097:+	0.764296265823213	0.60345115651077	0.663273362820871
AT3G15030;A3:3:5063598-5063681:5063598-5063692:+	1	0.987353146252462	1
AT3G15030;RI:3:5061681:5061776-5061921:5063598:+	0.0705203707686447	0.0626335884320172	0.0910988799932006
AT3G15030;RI:3:5061681:5061776-5062097:5063598:+	0.197444507466337	0.0922969091045937	0.164877586596815
AT3G15070;SE:3:5072365-5072960:5073040-5073254:-	0.718645234229082	0.611284555526099	0.530059533701674
AT3G15120;A5:3:5093062-5093186:5093062-5093216:-	0.480715968024373	0.308010770639766	0.275433128066884
AT3G15140_and_AT3G15150;AF:3:5101142-5101240:5101411:5101142-5101439:5101880:-	0	0	0
AT3G15180_and_AT3G15190;SE:3:5113897-5114006:5114101-5114203:+	0	0.00587491712409678	0
AT3G15351;RI:3:5176059:5176124-5176719:5176809:+	nan	nan	0
AT3G15351;RI:3:5176719:5176809-5177026:5177293:+	0.116621129992745	0.354790216454254	0.230425890637578
AT3G15351;RI:3:5177026:5177293-5177386:5177703:+	0	0	0
AT3G15351;SE:3:5176809-5176883:5176938-5177026:+	0	0	0.0348486393320497
AT3G15352;A3:3:5179555-5180126:5179555-5180265:+	0.020250600594558	0.0170376408402784	0.0419178313825655
AT3G15352;A5:3:5179742-5180265:5179555-5180265:+	0	0	0
AT3G15352;A5:3:5180181-5180265:5179555-5180265:+	0.0297176810552626	0.028923941469065	0.04319347562078
AT3G15352;A5:3:5180181-5180265:5179742-5180265:+	1	1	1
AT3G15353;A5:3:5181067-5181276:5181067-5181282:-	0.994362085943359	0.992248865107176	0.994264840886921
AT3G15354;A3:3:5171673-5171773:5171643-5171773:-	0.194933242239608	0.10555522705696	0.108520111323853
AT3G15354;A5:3:5170071-5170190:5170071-5170214:-	0.968830141744053	0.95193294902875	0.992009368294462
AT3G15354;RI:3:5169760:5170071-5170190:5170336:-	0.221170666353684	0.226995483081537	0.206580893864811
AT3G15354;RI:3:5169760:5170071-5170214:5170336:-	0.898236368952969	0.853277641082584	0.969991400541045
AT3G15390;SE:3:5198358-5198839:5198864-5198976:-	0.763853607931691	0.712386838586858	0.666213450094213
AT3G15395;A3:3:5200757-5200994:5200757-5201005:+	0.508817339093502	0.515896777908941	0.482742152747832
AT3G15395;RI:3:5200640:5200880-5200970:5201089:+	1	1	1
AT3G15410;SE:3:5203444-5203610:5203627-5203708:+	0	0	0
AT3G15430;A5:3:5209029-5209115:5208960-5209115:+	0	0	0
AT3G15430;AF:3:5208559:5208960-5209115:5208965:5209029-5209115:+	0.616037633171599	0.559658746315292	0.836158828677336
AT3G15430;RI:3:5208559:5208818-5208925:5208960:+	0.638656062784926	0.560753512599381	0.527057922221204
AT3G15430;RI:3:5208925:5208960-5209115:5209746:+	0	0	0
AT3G15430;RI:3:5208925:5209029-5209115:5209746:+	nan	nan	nan
AT3G15450;A5:3:5213710-5213808:5213643-5213808:+	1	1	1
AT3G15520_and_AT3G15530;A3:3:5252112-5252259:5252107-5252259:-	0.0365794417858263	0.0399818406777304	0.0392275253771655
AT3G15605;A5:3:5290371-5290474:5290365-5290474:+	nan	0	nan
AT3G15605;AF:3:5287323:5287581-5288261:5288077:5288174-5288261:+	nan	1	nan
AT3G15605;RI:3:5288261:5288446-5288556:5288642:+	nan	1	nan
AT3G15620;RI:3:5294009:5294096-5294231:5294344:-	0	0	0.0739467417571933
AT3G15640;A3:3:5299450-5299667:5299450-5299670:+	0.92798854341193	0.939779156319822	0.92852106368467
AT3G15650;A3:3:5306260-5306524:5306260-5306581:+	0	0	0
AT3G15650;A5:3:5306066-5306149:5306036-5306149:+	0.0532587925171735	0	0
AT3G15660;RI:3:5309312:5309449-5309527:5309624:-	0.737607594813803	0.690874281638804	0.616619517240674
AT3G15680;A5:3:5315295-5315401:5315081-5315401:+	0.00356788018837414	0.00653693015021951	0.0118621457143993
AT3G15690;A3:3:5317117-5317610:5317117-5317766:+	0	0	0
AT3G15690;A5:3:5319280-5319365:5319276-5319365:+	0.58449027026637	0.566769053105207	0.59314087040375
AT3G15720;A3:3:5326753-5326855:5326744-5326855:-	0.205726229576435	1	0.822320757431247
AT3G15720;RI:3:5327335:5327451-5327615:5327672:-	1	0.276388055160949	1
AT3G15750;A3:3:5335285-5335488:5335285-5335495:+	0.855840016860561	0.63197373474702	1
AT3G15750;SE:3:5335285-5335488:5335589-5335665:+	1	1	1
AT3G15750;SE:3:5335285-5335495:5335589-5335665:+	1	1	nan
AT3G15770;A3:3:5340247-5340483:5340247-5340486:+	0.30820700561168	0.26794241447439	0.34245588754983
AT3G15790;AF:3:5342712:5342772-5343184:5342797:5343093-5343184:+	0.459326634303527	0.261285692214437	0.384496193962534
AT3G15840;A3:3:5357889-5357966:5357880-5357966:-	0.986130794718909	0.976027168444343	0.961227071715518
AT3G15840;A3:3:5358268-5358346:5358252-5358346:-	0.00101937627780368	0.000680942651941117	0.00244715664287347
AT3G15840;RI:3:5357966:5358050-5358144:5358252:-	0	0.00194757008731589	0.000730880683043121
AT3G15880;A5:3:5367904-5368197:5367904-5368227:-	1	1	1
AT3G15880;RI:3:5371790:5371932-5372165:5372293:-	0.0332538205288439	0.0588841600443907	0.0331713273412286
AT3G15970;A5:3:5410415-5410534:5410415-5411025:-	0.012280768313522	0.0217188187569451	0.0324240750922151
AT3G15980;A3:3:5411572-5411667:5411569-5411667:-	0.372531360306777	0.443082500948242	0.339429100266937
AT3G15980;A3:3:5415316-5415613:5415300-5415613:-	0	0.00140607046459897	0.00161004262236129
AT3G15980;A3:3:5415698-5415787:5415678-5415787:-	0	0.00140607046459897	0.00161004262236129
AT3G15980;A5:3:5411718-5411965:5411718-5412008:-	0.713778025010009	0.72732035356087	0.772047039792999
AT3G15980;A5:3:5411718-5411965:5411718-5412047:-	0.951086476956903	0.904672105714116	0.904146525106882
AT3G15980;A5:3:5411718-5411965:5411718-5412062:-	0.995058328303027	1	0.975619491010394
AT3G15980;A5:3:5411718-5412008:5411718-5412047:-	0.886325655762344	0.780602467462261	0.735802443955506
AT3G15980;A5:3:5411718-5412008:5411718-5412062:-	0.987766802825111	1	0.921967348112285
AT3G15980;A5:3:5411718-5412047:5411718-5412062:-	0.911939260915666	1	0.80924594180917
AT3G16020_and_AT3G16030;A3:3:5442173-5442253:5442173-5442270:+	1	0.731486071557405	1
AT3G16020_and_AT3G16030;AL:3:5438875-5439015:5439068:5438875-5439439:5439461:+	0	0	0
AT3G16020_and_AT3G16030;RI:3:5441659:5441869-5441936:5442173:+	0	0.0307633096763552	0.233679552153483
AT3G16020_and_AT3G16030;RI:3:5441659:5441869-5441936:5442406:+	1	0	0
AT3G16020_and_AT3G16030;RI:3:5441659:5442173-5442253:5442406:+	1	0	0
AT3G16020_and_AT3G16030;RI:3:5441659:5442173-5442270:5442406:+	1	nan	nan
AT3G16020_and_AT3G16030;RI:3:5441936:5442173-5442253:5442406:+	0	0.221944052889674	0.0418164466794093
AT3G16020_and_AT3G16030;RI:3:5441936:5442173-5442270:5442406:+	nan	0.426740213387285	1
AT3G16080;RI:3:5454979:5455114-5455449:5455550:+	0.00257866235625715	0.00134790596334004	0.00272686609027459
AT3G16120;RI:3:5464728:5464853-5465010:5465172:+	0	0	0.167434226624604
AT3G16220;RI:3:5498502:5498592-5498691:5498755:+	0.0477457599071202	0.0338338069426203	0.0288906987934889
AT3G16230;A3:3:5500272-5500367:5500272-5500488:+	0.498387795296678	0.207646175934877	0
AT3G16230;A3:3:5500272-5500367:5500272-5500491:+	0.0833120207506851	0.162426823230063	0
AT3G16230;A3:3:5500272-5500488:5500272-5500491:+	0.083805851311857	0.425286506977928	0.415629928104907
AT3G16230;RI:3:5502603:5502693-5502800:5502867:+	0.0129060150541104	0.0457071063832289	0.0339368022150986
AT3G16230;RI:3:5502603:5502693-5502800:5503031:+	0.397942133043011	0	1
AT3G16230;RI:3:5502603:5502867-5502991:5503031:+	0.756948932889991	0	0.523169786966587
AT3G16230;RI:3:5502800:5502867-5502991:5503031:+	0.0580306952635089	0.0705870968094838	0
AT3G16230;SE:3:5500588-5500759:5500807-5500946:+	0.879634258398463	0.940503200012575	0.87249620532901
AT3G16260;RI:3:5509344:5509792-5509871:5509960:+	0.0618474159328274	0.041564480539886	0.0526834241761306
AT3G16260;RI:3:5510038:5510082-5510174:5510228:+	0.0253394657229201	0.00624078364385528	0.01490858912496
AT3G16270;RI:3:5513267:5513371-5513501:5513907:+	0.0661009579392316	0.182779017944459	0.156582380879686
AT3G16320;A3:3:5531971-5532147:5531971-5532180:+	0.406682261146469	0.464822951080231	0.354209467788326
AT3G16320;RI:3:5533300:5533419-5533506:5533725:+	0	0	0.0720763468121619
AT3G16340;A3:3:5541533-5541632:5541533-5541647:+	1	1	1
AT3G16450;A3:3:5588486-5588570:5588486-5588593:+	1	0.546949078512233	1
AT3G16470;A5:3:5597723-5597972:5597723-5597994:-	0.0548975021056987	0.052943881918068	0.0307671025804007
AT3G16470;SE:3:5596884-5596970:5597431-5597515:-	1	0.998895141885109	1
AT3G16520;A3:3:5618851-5619408:5618826-5619408:-	0.0912026537836004	0.0791752708042254	0.103310776310066
AT3G16520;RI:3:5618408:5618851-5619408:5619629:-	0.543038776314898	0.628654093579145	0.582822245916582
AT3G16560;AF:3:5637729-5637828:5637870:5637729-5638281:5638576:-	0	0.224494069986485	0
AT3G16560;AF:3:5637729-5637828:5637870:5637729-5638281:5638798:-	0	0.0769748913694739	0
AT3G16560;RI:3:5635596:5636178-5636268:5636532:-	0.0942241983438785	0.210052388566458	0.106853937322221
AT3G16565;A3:3:5640590-5640703:5640581-5640703:-	1	0.409362133363794	0.440198766858201
AT3G16565;A3:3:5640842-5641284:5640798-5641284:-	0.327259972136315	0.0414972471851287	0.0700916902863073
AT3G16565;SE:3:5641741-5641836:5641934-5642142:-	0.218446352525023	0.367864886178665	0.198246171717716
AT3G16570;A5:3:5645186-5646360:5645174-5646360:+	1	0.899332083007751	0.865891373123691
AT3G16630;A3:3:5667315-5667415:5667301-5667415:-	0.829908144858091	0.87283136995474	0.815805658398467
AT3G16690;RI:3:5684787:5684906-5685403:5685567:-	0.0521047230911113	0.0270245881733048	0.0528055282201132
AT3G16700;RI:3:5688439:5688491-5688827:5688889:+	0.0423770720740658	0.0244100292975404	0.0385650932375209
AT3G16700;RI:3:5689216:5689266-5689331:5689448:+	0.927744946461722	0.972153164815698	0.846276884407758
AT3G16785;RI:3:5717751:5717882-5718111:5718317:+	0.0677618556834402	0.167704339513267	0.0548263378824113
AT3G16785;RI:3:5717751:5718317-5718447:5719121:+	0	0	0
AT3G16785;RI:3:5718111:5718176-5718256:5718317:+	0.0994999790003837	0.043761218521833	0.0996658401906052
AT3G16785;RI:3:5718111:5718317-5718447:5719162:+	0	0	0
AT3G16800;A3:3:5721154-5721256:5721154-5721274:+	0.125815110461521	0.106338473647215	0.0408427543589038
AT3G16800;A5:3:5721542-5721742:5721501-5721742:+	0.989224786793888	0.991001446633228	0.965236842225155
AT3G16800;RI:3:5721274:5721501-5721742:5722029:+	0.768616846962972	0.810806863818912	0.622178083881118
AT3G16800;RI:3:5721274:5721542-5721742:5722029:+	0.0400061440659249	0.0509194124555846	0.063353917555107
AT3G16800;RI:3:5722212:5722332-5722430:5722653:+	0.133290734215962	0.0269394514431016	0.00492777814591209
AT3G16840;A3:3:5741855-5742328:5741852-5742328:-	0.549488043439982	0.503145471093529	0.43740854140077
AT3G16857;AF:3:5755714:5756299-5756797:5756356:5756714-5756797:+	0.511462373359513	0.656161982889851	0.565420109481075
AT3G16857;AF:3:5755821:5756299-5756797:5756356:5756714-5756797:+	0.471508818473013	0.686049019088592	0.685525564600202
AT3G16940;AF:3:5781418:5782022-5782571:5782081:5782354-5782571:+	0.78670975920813	1	0.859168571904432
AT3G16940;AF:3:5781732:5782022-5782571:5782081:5782354-5782571:+	0.351943730464341	1	0.478003580544897
AT3G16940;RI:3:5784128:5785378-5785560:5785853:+	0.103808372741324	0.078682051002975	0.114230931762042
AT3G17020;A3:3:5803287-5803413:5802925-5803413:-	0.00435378961838504	0.00496570248919308	0.00418502153081285
AT3G17040;A3:3:5810358-5810515:5810259-5810515:-	0.0488661273201633	0.0248972207905487	0.0222526997633963
AT3G17040;RI:3:5810149:5810259-5810515:5810760:-	0.0522782294798341	0.0682764535635118	0.0577530892954363
AT3G17040;RI:3:5810149:5810358-5810515:5810760:-	0.517764872434699	0.741602733689666	0.729225650343569
AT3G17070;A5:3:5821521-5822319:5821296-5822319:+	0.0394678690318294	0.0926908817852614	0.0655098701677147
AT3G17100;RI:3:5831136:5831383-5831466:5832733:+	0.273592128188155	0.244312038822481	0.302028291400394
AT3G17120;A3:3:5841605-5841821:5841605-5841824:+	0.0875514744589902	0.120153937603259	0.113886327212417
AT3G17120;A3:3:5841605-5841821:5841605-5842158:+	0.0128268442212732	0.0116283609592475	0.00806320622430138
AT3G17120;A5:3:5842067-5842158:5841605-5842158:+	0.0108615126951151	0.00781080347275531	0.00417907572045911
AT3G17120;RI:3:5841046:5841605-5841821:5842067:+	1	1	1
AT3G17120;RI:3:5841821:5842067-5842158:5842860:+	1	1	1
AT3G17120;SE:3:5841605-5841821:5842067-5842158:+	0	0	0
AT3G17120;SE:3:5841605-5841824:5842067-5842158:+	0.119265879282816	0.079318809456797	0.059484984355214
AT3G17185;RI:3:5861491:5861605-5861998:5862437:+	NA	NA	NA
AT3G17190;AL:3:5867914-5868019:5868076:5867914-5868106:5868181:+	nan	nan	nan
AT3G17205;A3:3:5876584-5876729:5876584-5876771:+	0.392682291744724	0.872319835562387	0.867271187487331
AT3G17240;A3:3:5890170-5890268:5890167-5890268:-	0.84581186188886	0.821490489975281	0.706318639600396
AT3G17300;A5:3:5907476-5907573:5907316-5907573:+	0.046952565875125	0.0502660327247108	0.0943062336028316
AT3G17300;A5:3:5907804-5908278:5907796-5908278:+	0.99238820212107	0.971750205133829	0.948199964074445
AT3G17310;RI:3:5912957:5913038-5913149:5913345:-	0.153959459798397	0.417440582206392	0.143028028742252
AT3G17330;AF:3:5919517-5919849:5919890:5919517-5919944:5920281:-	0.404837575416263	0.430307050020243	0.46643257594493
AT3G17330;SE:3:5919304-5919389:5919517-5919944:-	1	1	0.926721134442775
AT3G17360;A5:3:5939132-5939203:5939108-5939203:+	0	0.10394038027326	0.387648181140313
AT3G17360;A5:3:5940671-5940805:5940644-5940805:+	0	0.062820868859255	0.0341332065240449
AT3G17365;A3:3:5947809-5947906:5947793-5947906:-	0.162797312928096	0.105628878554779	0.14811050486556
AT3G17365;A5:3:5947958-5948040:5947958-5948044:-	0.162797312928096	0.105628878554779	0.14811050486556
AT3G17410;A3:3:5956047-5956144:5956047-5956579:+	0.00603408750742791	0.00790515979577671	0.013105904589733
AT3G17440;A5:3:5970166-5970247:5970166-5970251:-	0	0	0
AT3G17470;RI:3:5980433:5981365-5981437:5981727:+	0.0453144027576103	0.084580198174355	0.0853100304121958
AT3G17590;A3:3:6019446-6019542:6019440-6019542:-	0	0	0.0754428092371279
AT3G17590;SE:3:6018142-6018268:6018306-6018410:-	0.955180648224721	0.930552910487339	0.94642234691893
AT3G17609;A3:3:6024034-6024108:6024034-6024150:+	0.951158894800549	0.992645068852378	0.925586030079452
AT3G17609;A3:3:6024034-6024108:6024034-6024153:+	0.770122350931903	0.707283182674869	0.743241898331238
AT3G17609;A3:3:6024034-6024150:6024034-6024153:+	0.146776981930712	0.017588297641203	0.188789301870541
AT3G17609;RI:3:6023844:6024034-6024108:6024294:+	0.150357640573438	0.263989419299568	0.209197559023354
AT3G17609;RI:3:6023844:6024034-6024153:6024294:+	0.372198530778312	0.464283438972987	0.433672729949828
AT3G17660;RI:3:6038861:6039008-6039091:6039319:+	0	nan	0
AT3G17668;RI:3:6040068:6040122-6040204:6040633:+	0.0406489757090935	0	0.0261135534871781
AT3G17680;A3:3:6044162-6044219:6044030-6044219:-	0.105808946553686	0.106532387611156	0.110676248406229
AT3G17712;A5:3:6059920-6060004:6059859-6060004:+	0.969206341261868	1	0.984295498106579
AT3G17712;RI:3:6057568:6058166-6058242:6058336:+	0.969206341261868	1	0.984295498106579
AT3G17800;A5:3:6092564-6092712:6092564-6092730:-	0	0.000704010346039539	0
AT3G17860;A5:3:6120365-6121129:6120052-6121129:+	0	0	0.0142587180214136
AT3G17860;A5:3:6121039-6121129:6120052-6121129:+	0.0292430917645673	0	0
AT3G17860;A5:3:6121039-6121129:6120365-6121129:+	1	nan	0
AT3G17860;RI:3:6120029:6121039-6121129:6121328:+	0	1	1
AT3G17880;A3:3:6123799-6123961:6123799-6123982:+	1	1	1
AT3G17920;A3:3:6137695-6137966:6137695-6137983:+	0.422439493832173	0.060714433950334	0.123158730432039
AT3G17920;SE:3:6137695-6137793:6137888-6137983:+	0	0.311150356214285	0.225193860210931
AT3G17950;A3:3:6146379-6146603:6146379-6146629:+	0.907789183213421	0.90388553700844	0.921428684733956
AT3G17970_and_AT3G17980;RI:3:6151417:6151468-6151570:6151639:+	0.0157971361688525	0.0476973655102701	0.0251759350704856
AT3G18030_and_AT3G18035;A5:3:6169837-6169926:6169837-6170381:-	0.0414275405617411	0.0355590868972095	0.0388534748023954
AT3G18040;AF:3:6174239:6174817-6175495:6174873:6175371-6175495:+	0.994061471618669	1	0.981392682350141
AT3G18040;AF:3:6174719:6174817-6175495:6174873:6175371-6175495:+	0.966785573909416	1	0
AT3G18040;RI:3:6174873:6175371-6175495:6175903:+	0.836965073718058	1	0.339477047350456
AT3G18070;A3:3:6188172-6188266:6188172-6188289:+	0.834953745709603	1	0.747075571351231
AT3G18070;A5:3:6188172-6188266:6188167-6188266:+	0.796773896322596	0.638033341555622	0.863905139306595
AT3G18070;RI:3:6189404:6189506-6189574:6189754:+	0.135277625624567	0.282450866235725	0.0792587194155428
AT3G18070;SE:3:6189037-6189280:6189311-6189404:+	0.861748955917496	1	0.894702327737038
AT3G18090;A3:3:6199150-6199219:6199150-6199703:+	0	0.158432297261077	0
AT3G18090;RI:3:6198843:6199150-6199703:6200424:+	0.496095583147364	0.418318233492178	0.390480995533293
AT3G18100;A3:3:6201154-6201640:6201154-6201649:+	1	0.958275005279536	1
AT3G18100;RI:3:6201640:6201686-6201757:6202112:+	0.234086294472542	0.0592536580778589	0.266378456665983
AT3G18100;RI:3:6201757:6201959-6202025:6202112:+	1	0.958275005279536	1
AT3G18100;SE:3:6201154-6201273:6201304-6201640:+	0.0352190936840031	0.0592536580778589	0.100297952720182
AT3G18140;RI:3:6213069:6213148-6213229:6213311:-	0.0369000299080882	0.0179435573550523	0.0242795793024519
AT3G18160;RI:3:6221083:6221244-6221336:6221526:+	0.028563247879881	0.00443836768369615	0.0179177431427894
AT3G18210;RI:3:6240064:6240398-6240496:6240605:-	0.983201485011058	0.953346621844187	0.936222965912448
AT3G18215;A3:3:6241132-6241385:6241132-6241789:+	0.010956515408629	0.0225990579806133	0.00754567670535599
AT3G18350;A5:3:6297208-6297493:6297141-6297493:+	0.0436172428251025	0.0863504713453338	0.0728250840359003
AT3G18350;A5:3:6297214-6297493:6297141-6297493:+	0.0755902660238956	0.0841964215265225	0.114197997097005
AT3G18350;A5:3:6297214-6297493:6297208-6297493:+	0.6419591915065	0.493096263748235	0.621406429468622
AT3G18362;RI:3:6303249:6303320-6303422:6303548:+	NA	NA	NA
AT3G18380;A3:3:6311271-6311407:6311268-6311407:-	0.396971731868308	0.494592603369823	0.474825033239856
AT3G18380;A5:3:6312081-6312247:6312081-6312256:-	0.603028268131692	0.688181465186169	0.582268554991149
AT3G18430;A3:3:6326026-6326122:6326026-6326163:+	0.113544216356554	0.117080159686268	0.0696437428717854
AT3G18430;RI:3:6325915:6326026-6326122:6326249:+	0.267466438694058	0.0704420964363251	0.430290059848037
AT3G18500;A3:3:6354605-6354697:6354605-6354700:+	0.664770000533229	0.714629722359064	0.693956481403164
AT3G18500;A3:3:6354605-6354697:6354605-6354709:+	0.217104872717674	0.242588109317978	0.227663304104051
AT3G18500;A3:3:6354605-6354700:6354605-6354709:+	0.122685379746565	0.113395306574458	0.115042832442231
AT3G18500;SE:3:6353200-6353271:6353336-6353502:+	0.901321863244595	0.911683607962701	0.908758489647232
AT3G18520;A5:3:6365182-6365258:6365178-6365258:+	0	0	0
AT3G18530_and_AT3G18535;A3:3:6374488-6374587:6374484-6374587:-	1	1	1
AT3G18530_and_AT3G18535;A3:3:6374713-6374793:6374643-6374793:-	0	0.271713955719602	0
