ERR9081487	ERR9081489
AT5G11530.3	0.996879	0.756919
AT5G11540.1	1.454536	2.337125
AT5G11550.1	16.919138	9.641015
AT5G11560.1	60.622718	57.721678
AT5G11565.1	0	0
AT5G11570.1	0.458702	0.673638
AT5G11580.1	67.922747	67.450662
AT5G11580.2	2.487755	2.439737
AT5G11590.1	0.585619	0.306358
AT5G11600.1	1.184443	2.594502
AT5G11600.2	22.760999	24.053067
AT5G11610.1	2.327818	2.83589
AT5G11610.2	0.450568	0.561193
AT5G11610.3	1.916583	3.578213
AT5G11620.1	0.054378	0.321443
AT5G11620.2	1.398061	0.79996
AT5G11630.1	10.35656	8.217438
AT5G11630.2	4.342026	3.785879
AT5G11630.3	2.135689	1.465926
AT5G11640.1	16.902896	16.357574
AT5G11640.2	1.71155	1.671549
AT5G11650.1	10.920672	13.314081
AT5G11650.2	1.310363	3.288065
AT5G11660.1	0	0
AT5G11670.1	311.421947	341.859372
AT5G11680.1	63.879701	69.230112
AT5G11690.1	8.98877	7.603818
AT5G11700.1	0	0
AT5G11700.2	45.842377	48.589871
AT5G11710.1	0	0
AT5G11710.2	51.221339	49.152612
AT5G11710.3	1.414111	2.351853
AT5G11720.1	31.916576	35.4211
AT5G11730.1	10.012034	9.203602
AT5G11740.1	242.873279	164.50853
AT5G11750.1	9.669044	7.369473
AT5G11750.2	0	0.165947
AT5G11760.1	40.794664	37.383628
AT5G11770.1	288.485698	270.836966
AT5G11780.1	1.258845	0.781244
AT5G11790.1	11.958197	11.601895
AT5G11790.2	0.052443	0.205364
AT5G11800.1	15.655068	14.358033
AT5G11810.1	33.656149	36.156436
AT5G11820.1	0	0
AT5G11830.1	0	0
AT5G11840.1	37.097743	39.149875
AT5G11840.2	1.029027	0.737043
AT5G11840.3	1.229142	2.038557
AT5G11840.4	0.440335	0
AT5G11850.1	16.968903	16.697002
AT5G11860.1	0.601175	1.010004
AT5G11860.2	1.534474	1.167882
AT5G11860.3	20.511091	21.182158
AT5G11860.4	0	0
AT5G11860.5	0.713035	2.099017
AT5G11870.1	0.121916	0.198937
AT5G11870.2	0.62559	0.964359
AT5G11880.1	52.082652	46.180247
AT5G11890.1	24.843256	18.394132
AT5G11900.1	36.385235	30.930667
AT5G11910.1	19.437492	21.886445
AT5G11910.2	2.276279	2.630364
AT5G11910.3	0	0
AT5G11910.4	0.246766	0
AT5G11920.1	2.722041	1.444222
AT5G11920.2	0	0
AT5G11920.3	0.026858	0.023133
AT5G11930.1	0.622012	0.382621
AT5G11940.1	0	0
AT5G11950.1	21.702547	15.708918
AT5G11950.2	5.626662	4.422413
AT5G11950.3	0	0.212197
AT5G11950.4	3.391859	3.326354
AT5G11960.1	43.73371	46.800336
AT5G11970.1	41.055976	42.575966
AT5G11975.1	1.02153	1.447511
AT5G11980.1	20.857987	18.444325
AT5G11980.2	0.192099	0.075975
AT5G11990.1	3.45924	2.429428
AT5G12000.1	0	0
AT5G12000.2	0	0.021158
AT5G12010.1	19.483146	21.030445
AT5G12020.1	1.014089	0.454116
AT5G12030.1	2.868373	1.473378
AT5G12040.1	28.971618	29.455368
AT5G12040.2	0.98854	0.915639
AT5G12043.1	0.356183	0.151576
AT5G12050.1	23.869739	25.593081
AT5G12060.1	0	0
AT5G12070.1	0	0
AT5G12080.1	2.75195	2.249262
AT5G12080.2	0.500095	1.200392
AT5G12080.3	1.57314	0
AT5G12090.1	0	0
AT5G12100.1	4.552541	5.008609
AT5G12110.1	2.48821	2.420479
AT5G12120.1	56.618879	60.747041
AT5G12130.1	20.251049	18.750934
AT5G12130.2	0	0.111998
AT5G12140.1	131.697061	97.34702
AT5G12150.1	45.612734	46.844992
AT5G12150.2	0.684882	0.99722
AT5G12170.2	34.904504	40.526051
AT5G12170.3	2.023232	2.020636
AT5G12180.1	0	0
AT5G12190.1	36.490407	32.17708
AT5G12200.1	52.134338	58.395789
AT5G12210.1	54.722266	57.127235
AT5G12210.2	13.013754	14.437209
AT5G12220.1	8.290352	7.393674
AT5G12220.2	0	0
AT5G12230.1	39.397809	49.529328
AT5G12235.1	0.369467	0.103353
AT5G12236.1	0	0
AT5G12240.1	4.721499	6.790907
AT5G12240.2	44.354285	45.810196
AT5G12250.1	206.078445	159.708937
AT5G12260.1	10.250592	8.795398
AT5G12270.1	1.346038	1.703235
AT5G12280.1	0.14971	0.277288
AT5G12280.2	0.553263	0.689531
AT5G12280.3	0.117709	0.535426
AT5G12290.1	17.390472	17.17371
AT5G12290.2	2.15096	2.275478
AT5G12300.1	1.311063	1.026376
AT5G12310.1	29.429719	27.271966
AT5G12320.1	20.246026	17.361762
AT5G12330.1	3.345576	2.205502
AT5G12330.2	0	0
AT5G12330.3	0.152721	0.12979
AT5G12330.4	0	0
AT5G12340.1	2.065955	0
AT5G12340.2	2.145332	3.311647
AT5G12350.1	17.604015	17.937149
AT5G12360.1	1.198342	0.911715
AT5G12360.2	1.292631	1.467425
AT5G12370.1	66.699997	68.265551
AT5G12370.2	0.363227	0.537277
AT5G12370.3	0	0.03765
AT5G12380.1	0	0.046827
AT5G12390.1	30.655392	36.026655
AT5G12400.1	15.834921	17.765787
AT5G12410.1	37.464433	35.798607
AT5G12420.1	29.027597	37.335779
AT5G12420.2	1.343527	1.522101
AT5G12430.1	16.833341	21.100763
AT5G12440.1	14.547686	14.224302
AT5G12440.10	0.416512	0.876719
AT5G12440.11	0.307319	0.189155
AT5G12440.12	0	0
AT5G12440.2	0	0
AT5G12440.3	0.84389	0.319436
AT5G12440.4	2.10461	1.528945
AT5G12440.5	0	0
AT5G12440.6	0	0
AT5G12440.7	0	0
AT5G12440.8	0.709942	0.535949
AT5G12440.9	0.102835	0.399947
AT5G12450.1	0	0
AT5G12460.1	0	0
AT5G12470.1	68.836427	60.045529
AT5G12480.1	37.725901	41.132471
AT5G12480.2	0	0
AT5G12840.1	8.668494	8.877483
AT5G12840.2	7.909142	8.060748
AT5G12840.3	1.148389	2.004582
AT5G12840.4	0.344741	0.515952
AT5G12840.5	2.611885	1.127561
AT5G12850.1	18.164097	15.995698
AT5G12860.1	76.376975	78.284148
AT5G12860.2	81.754178	81.053118
AT5G12870.1	2.29323	1.897705
AT5G12880.1	11.324147	12.928951
AT5G12890.1	13.992312	14.909901
AT5G12900.1	7.989695	5.911272
AT5G12910.1	0	0
AT5G12920.1	0	0
AT5G12920.2	0	0
AT5G12920.3	0	0
AT5G12920.4	0	0.18199
AT5G12920.5	0	0
AT5G12920.6	1.761905	1.050559
AT5G12920.7	0	0
AT5G12920.8	0	0
AT5G12930.1	5.169042	5.416137
AT5G12940.1	14.423644	7.037366
AT5G12950.1	23.145149	26.169976
AT5G12960.1	0.046901	0.035115
AT5G12970.1	2.623062	3.183767
AT5G12980.1	14.945314	15.528166
AT5G12990.1	0.622535	0
AT5G13000.1	20.560694	17.938689
AT5G13000.2	0.014024	0
AT5G13010.1	51.555161	54.887539
AT5G13020.1	37.370219	38.397381
AT5G13020.2	0.447483	0.466968
AT5G13020.3	1.695425	1.588178
AT5G13030.1	55.632048	57.682558
AT5G13050.1	16.888236	17.02389
AT5G13050.2	0.839818	1.14303
AT5G13060.1	2.059984	1.269756
AT5G13070.1	27.945537	25.370337
AT5G13080.1	21.068707	23.805803
AT5G13090.1	24.097994	22.960435
AT5G13100.1	43.289269	36.995757
AT5G13110.1	33.390228	33.707275
AT5G13120.1	86.74962	84.094596
AT5G13120.2	5.938416	11.012741
AT5G13130.1	0	0
AT5G13130.2	0	0
AT5G13140.1	35.895449	28.96618
AT5G13150.1	2.214488	2.137628
AT5G13160.1	23.660398	23.568122
AT5G13170.1	3.574808	2.667103
AT5G13180.1	80.37313	92.359506
AT5G13181.1	0	0.301384
AT5G13181.2	0.394386	0
AT5G13190.1	17.119813	18.169519
AT5G13190.2	0.13008	0
AT5G13200.1	6.863467	7.277701
AT5G13200.2	0	0.067915
AT5G13210.1	1.706085	1.023023
AT5G13220.1	1.189514	1.398956
AT5G13220.2	0	0
AT5G13220.3	0.191307	0.534679
AT5G13220.4	0.181808	0.072394
AT5G13220.5	0	0
AT5G13220.6	0	0
AT5G13220.7	0.095177	0.137013
AT5G13230.1	0.897631	0.521409
AT5G13240.1	63.70217	75.467285
AT5G13240.2	1.078535	0.871159
AT5G13240.3	0.250279	0.219533
AT5G13250.1	0.618245	1.106688
AT5G13250.2	0.388491	0.276763
AT5G13260.1	30.80012	31.146774
AT5G13270.1	4.91613	4.740244
AT5G13280.1	29.849622	30.179619
AT5G13290.1	0	0
AT5G13290.2	3.187676	2.326663
AT5G13290.3	0	0.332685
AT5G13295.1	0	0
AT5G13300.1	23.663912	22.167036
AT5G13310.1	3.373179	1.976109
AT5G13310.2	6.48976	9.413034
AT5G13320.1	0.135499	0.095426
AT5G13320.2	0	0
AT5G13320.3	0	0
AT5G13330.1	40.54062	48.093876
AT5G13340.1	12.104407	12.454354
AT5G13350.1	0	0
AT5G13350.2	0	0.011352
AT5G13360.1	3.135305	2.049572
AT5G13360.2	0	0.127464
AT5G13360.3	4.231039	4.814603
AT5G13370.1	26.532122	26.186486
AT5G13380.1	0	0
AT5G13390.1	13.948091	13.819926
AT5G13390.2	8.330936	7.668213
AT5G13400.1	8.788784	10.401873
AT5G13410.1	48.69409	46.331943
AT5G13410.2	0.356014	0.439272
AT5G13410.3	0.53327	0.398569
AT5G13420.1	133.703252	129.538608
AT5G13430.1	106.058974	94.195512
AT5G13440.1	108.699044	110.604352
AT5G13450.1	267.505792	273.996844
AT5G13450.2	0	0
AT5G13460.1	14.730527	11.473807
AT5G13470.1	22.528458	22.517171
AT5G13480.1	7.432029	6.542411
AT5G13480.2	0.211622	0.135984
AT5G13480.3	0.16073	0.316753
AT5G13480.4	1.552311	0.983259
AT5G13490.1	15.247341	13.455681
AT5G13490.2	1.133739	2.63871
AT5G13500.1	11.400303	14.068118
AT5G13500.2	0	0
AT5G13500.3	14.20664	16.233758
AT5G13510.1	277.383034	235.340767
AT5G13520.1	14.308382	10.724721
AT5G13530.1	13.139446	13.724444
AT5G13530.2	5.236936	4.698747
AT5G13550.1	22.783052	21.290315
AT5G13560.1	27.402194	29.178326
AT5G13565.1	0	1.248799
AT5G13570.1	28.366659	32.648
AT5G13570.2	0	0
AT5G13580.1	11.588106	13.792776
AT5G13590.1	13.256625	14.74981
AT5G13590.2	1.239059	1.067847
AT5G13590.3	1.879436	1.940418
AT5G13590.4	0.44068	1.221439
AT5G13590.5	3.696307	4.086545
AT5G13590.6	0.156469	0.423009
AT5G13600.1	0.066661	0.090082
AT5G13610.1	10.056203	7.779729
AT5G13620.1	0	0
AT5G13630.1	210.243724	231.801501
AT5G13630.2	0	0
AT5G13640.1	33.19701	33.475221
AT5G13640.2	0	0.088264
AT5G13640.3	0	0.224861
AT5G13650.1	79.120561	89.652587
AT5G13650.2	72.729211	76.120807
AT5G13660.1	3.177197	2.304006
AT5G13660.2	0.847429	0.987916
AT5G13660.3	0.64852	0.789219
AT5G13660.4	0	0
AT5G13660.5	0.138336	0.195201
AT5G13660.6	0.059938	0
AT5G13660.7	0	0
AT5G13670.1	0.038306	0.048443
AT5G13680.1	11.768122	11.698868
AT5G13690.1	14.603368	12.187198
AT5G13690.2	0	0
AT5G13700.1	1.271324	0.715656
AT5G13710.1	79.31483	82.313415
AT5G13710.2	183.007009	214.076392
AT5G13720.1	30.506995	33.087314
AT5G13730.1	37.027812	32.141743
AT5G13740.1	16.43603	7.133936
AT5G13740.2	17.438524	9.944895
AT5G13750.1	6.040688	3.70139
AT5G13750.2	15.338636	16.644916
AT5G13750.3	1.189819	0.740456
AT5G13750.4	12.899198	14.148723
AT5G13760.1	14.021223	14.088423
AT5G13770.1	34.264851	34.982993
AT5G13780.1	160.229887	153.725447
AT5G13790.1	2.74334	1.819302
AT5G13790.2	1.432253	0.977848
AT5G13800.1	28.638887	34.295012
AT5G13800.2	8.371635	9.167727
AT5G13800.3	1.93548	4.264435
AT5G13800.4	2.494328	2.587946
AT5G13810.1	37.977819	40.18136
AT5G13820.1	6.163644	4.534018
AT5G13820.2	0	2.457855
AT5G13825.1	0	0
AT5G13830.1	3.402217	2.222178
AT5G13840.1	2.502362	2.079994
AT5G13840.2	6.900243	4.359352
AT5G13850.1	161.611047	151.421246
AT5G13860.1	7.69613	8.735795
AT5G13870.1	8.789054	6.971127
AT5G13870.2	0.262504	0.446758
AT5G13870.3	0.436268	0.077422
AT5G13880.1	1.798235	0.84404
AT5G13880.2	0.646813	0.0629
AT5G13890.1	0.832584	1.027937
AT5G13890.2	22.882974	26.055128
AT5G13890.3	0.309585	0.276426
AT5G13900.1	9.946998	10.907859
AT5G13910.1	3.980635	2.62439
AT5G13920.1	1.212301	1.104833
AT5G13920.2	0.23393	0.329583
AT5G13930.1	49.200561	39.143159
AT5G13940.1	0	0
AT5G13940.2	0	0
AT5G13950.1	18.785147	17.646072
AT5G13950.2	7.767741	8.476242
AT5G13950.3	0	0.402312
AT5G13950.4	8.025631	8.431995
AT5G13960.1	6.011817	5.288024
AT5G13960.2	0.726342	0.450224
AT5G13970.1	16.942408	19.058665
AT5G13980.1	22.094254	26.35302
AT5G13980.2	29.520994	26.282844
AT5G13980.3	0.454283	0.11039
AT5G13990.1	4.44216	4.840755
AT5G14000.1	8.391117	7.775484
AT5G14000.2	0.862349	0.647126
AT5G14000.3	1.096642	0.582864
AT5G14010.1	0	0
AT5G14020.1	1.405844	0
AT5G14020.2	0	0
AT5G14020.3	0	0
AT5G14020.4	0.443168	0.395037
AT5G14020.5	0.509394	1.252128
AT5G14020.6	0.374978	0.215997
AT5G14020.7	0	0.393881
AT5G14030.1	34.696866	33.283618
AT5G14030.2	68.390791	60.974566
AT5G14030.3	0	0.173663
AT5G14030.4	0	0
AT5G14030.5	0.1827	0.2885
AT5G14040.1	202.32131	161.874913
AT5G14050.1	30.447281	26.821821
AT5G14060.1	21.558144	19.235415
AT5G14060.2	9.112688	7.791559
AT5G14060.3	1.05926	0.583635
AT5G14070.1	6.663638	2.795571
AT5G14080.1	13.162218	14.172595
AT5G14090.1	9.687745	7.485927
AT5G14090.2	0.739553	0.266339
AT5G14100.1	8.75078	8.291266
AT5G14105.1	46.996041	41.788277
AT5G14110.1	3.087672	3.354303
AT5G14120.1	479.518221	560.282476
AT5G14130.1	7.651997	8.995344
AT5G14130.2	0.110585	0.067989
AT5G14140.1	5.50309	4.655072
AT5G14150.1	1.466698	1.27099
AT5G14150.2	0.834327	0.943074
AT5G14160.1	0	0.087177
AT5G14170.1	69.632034	71.777028
AT5G14180.1	5.698946	6.063275
AT5G14180.2	0	0
AT5G14180.3	0.350455	0.146648
AT5G14180.4	3.896753	9.481217
AT5G14180.5	0	0
AT5G14200.1	40.707573	29.181416
AT5G14200.2	0	0
AT5G14200.3	0.866863	2.06193
AT5G14210.1	7.75388	6.34538
AT5G14210.2	1.992012	1.42049
AT5G14210.3	0	0.015729
AT5G14220.1	18.005526	16.052806
AT5G14220.2	4.847797	4.778369
AT5G14220.3	0.024409	0.053513
AT5G14220.4	0.05181	0
AT5G14220.5	2.105066	2.195395
AT5G14230.1	5.447565	4.939182
AT5G14230.2	0	0.048116
AT5G14240.1	85.525761	91.229912
AT5G14250.1	29.935318	27.215504
AT5G14250.2	2.478988	2.173893
AT5G14260.1	3.031778	3.193847
AT5G14260.2	92.122012	90.623093
AT5G14260.3	6.661604	5.099231
AT5G14260.4	3.508065	3.381811
AT5G14270.1	29.468743	28.887977
AT5G14270.2	1.07799	1.788317
AT5G14270.3	9.378821	9.635711
AT5G14275.1	0	0
AT5G14280.1	0.768995	0.558085
AT5G14285.1	12.264039	9.862293
AT5G14290.1	0	0
AT5G14300.1	0	0
AT5G14310.1	14.002441	13.286382
AT5G14320.1	258.130498	258.272743
AT5G14320.2	3.167298	2.817195
AT5G14330.1	138.625286	151.035557
AT5G14340.1	2.517214	2.82928
AT5G14340.2	0.175198	0.316344
AT5G14345.1	0.088454	0.520713
AT5G14350.1	0.915606	0.806388
AT5G14360.1	6.697781	6.493522
AT5G14370.1	36.642721	39.254392
AT5G14380.1	0.509588	0.157918
AT5G14390.1	50.429986	57.043567
AT5G14400.1	0	0
AT5G14400.2	0.035702	0.055519
AT5G14400.3	0	0
AT5G14400.4	0	0.077341
AT5G14410.1	71.221136	109.3996
AT5G14410.2	3.21253	4.184391
AT5G14420.1	6.774262	2.223119
AT5G14420.2	22.060331	22.744381
AT5G14420.3	0.782288	5.58911
AT5G14420.4	2.61233	3.183158
AT5G14430.1	59.397842	58.55826
AT5G14430.2	0	0.055509
AT5G14440.1	38.178852	32.607711
AT5G14440.2	30.485325	34.058684
AT5G14450.1	11.508829	7.525432
AT5G14460.1	29.943326	27.495205
AT5G14470.1	16.118796	25.26102
AT5G14480.1	5.66689	6.101854
AT5G14490.1	0.075622	0
AT5G14490.2	0	0
AT5G14490.3	0	0
AT5G14490.4	0	0
AT5G14500.1	10.975259	9.719933
AT5G14500.2	0.186355	0
AT5G14510.1	3.515926	2.107673
AT5G14515.1	0	0.267595
AT5G14520.1	43.282075	37.792688
AT5G14530.1	18.698561	18.794034
AT5G14540.1	51.106554	53.0316
AT5G14550.1	16.379077	14.570499
AT5G14550.2	0.213995	0.139506
AT5G14550.3	0	4.28263
AT5G14550.4	1.214427	0.349134
AT5G14560.1	0	0
AT5G14570.1	13.825925	13.574266
AT5G14580.1	3.602683	2.14175
AT5G14590.1	39.678707	36.329138
AT5G14600.1	6.628682	4.737833
AT5G14602.1	0	0
AT5G14610.1	0	0.081308
AT5G14610.2	2.159242	1.202635
AT5G14610.3	0.581797	0.475456
AT5G14610.4	0.035287	0
AT5G14610.5	0.868326	0.395043
AT5G14610.6	0.446748	0.762075
AT5G14610.7	5.034175	4.044915
AT5G14620.1	10.728543	11.76717
AT5G14640.1	21.027433	19.484211
AT5G14640.2	0.464351	0
AT5G14650.1	1.829974	1.574072
AT5G14650.2	0.108758	0
AT5G14660.1	13.698652	11.922165
AT5G14660.2	0.065046	0
AT5G14660.3	5.662293	5.11199
AT5G14670.1	0	0.100746
AT5G14670.2	0.100552	0
AT5G14670.3	0	0
AT5G14680.1	25.680476	27.354947
AT5G14690.1	4.61582	3.639516
AT5G14690.2	1.921102	0.354451
AT5G14700.1	1.084348	1.136465
AT5G14700.2	0.031322	0.048512
AT5G14710.1	18.213555	18.3324
AT5G14720.1	56.624593	58.33736
AT5G14720.2	0.640202	0.209208
AT5G14730.1	23.419844	19.475732
AT5G14740.1	0	0
AT5G14740.2	1.546688	1.65952
AT5G14740.3	0.047729	0.023481
AT5G14740.4	0.189903	0
AT5G14740.5	0.036768	0.068337
AT5G14740.6	1.410273	1.392418
AT5G14740.7	0.535858	0.273753
AT5G14740.8	0.07652	0.016839
AT5G14740.9	1492.34574	1530.967403
AT5G14750.1	2.603942	2.266572
AT5G14750.2	0.168606	0.357362
AT5G14750.3	0	0
AT5G14750.4	0	0
AT5G14760.1	4.129052	3.077381
AT5G14770.1	0.956601	0.521621
AT5G14770.2	1.422865	1.570604
AT5G14770.3	0.487938	1.478758
AT5G14770.4	0.333198	0
AT5G14770.5	0.313413	0.168869
AT5G14780.1	404.841534	501.85823
AT5G14780.2	0.795324	1.909566
AT5G14780.3	0.643206	1.043598
AT5G14790.1	13.244416	10.786735
AT5G14800.1	126.890476	110.65788
AT5G14800.2	2.593025	3.523469
AT5G14820.1	1.183291	1.703638
AT5G14850.1	6.414054	5.982519
AT5G14850.2	0	0
AT5G14850.3	0.836599	1.007989
AT5G14850.4	0	0
AT5G14850.5	0.394037	0.245437
AT5G14850.6	0.503292	0.52146
AT5G14860.1	0.151586	0.038387
AT5G14870.1	0.31402	0.318682
AT5G14880.1	20.221991	18.9083
AT5G14890.1	1.048815	0.823073
AT5G14895.1	1.346522	2.061282
AT5G14900.1	0.032419	0.108909
AT5G14910.1	0.182178	0.154708
AT5G14910.2	180.202391	178.225319
AT5G14920.1	405.136336	471.126028
AT5G14920.2	15.300362	15.748277
AT5G14930.1	0.989599	1.984403
AT5G14930.2	10.541305	12.362685
AT5G14930.3	0	0
AT5G14940.1	3.543534	3.051904
AT5G14950.1	17.313283	17.844684
AT5G14960.1	3.229021	3.244052
AT5G14960.2	0	0
AT5G14970.1	54.12771	54.82589
AT5G14980.1	0	0
AT5G14990.1	0	0
AT5G14990.2	0	0
AT5G14995.1	0	0
AT5G15000.1	0	0
AT5G15008.1	0	0
AT5G15010.1	2.285724	2.654485
AT5G15020.1	3.089085	2.42982
AT5G15020.2	20.991718	24.158678
AT5G15025.1	9.259697	10.656917
AT5G15030.1	0	0
AT5G15040.1	0	0
AT5G15040.2	0	0
AT5G15040.3	0	0
AT5G15050.1	9.161126	6.548651
AT5G15060.1	0.067734	0
AT5G15070.1	1.41447	1.280048
AT5G15070.2	0	0
AT5G15070.3	0.095676	0.071168
AT5G15070.4	0	0.238348
AT5G15070.5	0.400473	0.169284
AT5G15070.6	1.133382	0.731775
AT5G15070.7	0.344821	0
AT5G15080.1	18.939509	17.964619
AT5G15090.1	119.876023	105.205336
AT5G15090.2	0	0.059729
AT5G15100.1	0.052553	0
AT5G15110.1	0	0
AT5G15120.1	4.062489	3.281171
AT5G15130.1	5.262136	6.201379
AT5G15130.2	0	0.08644
AT5G15140.1	0.067483	0.011399
AT5G15150.1	8.88816	5.150011
AT5G15160.1	7.108919	5.01755
AT5G15170.1	7.334756	6.719616
AT5G15180.1	9.844647	11.775478
AT5G15190.1	3.855363	4.278493
AT5G15190.2	4.949481	3.760938
AT5G15200.1	650.51692	572.660517
AT5G15200.2	1.87605	1.075927
AT5G15210.1	15.273266	12.276501
AT5G15220.1	29.757591	22.530027
AT5G15220.2	0.484173	0.254079
AT5G15230.1	642.234953	362.316417
AT5G15230.2	1.262158	0.431681
AT5G15240.1	3.404845	3.757861
AT5G15240.2	0	0
AT5G15240.3	0.189614	0.06037
AT5G15250.1	0.084616	0.103549
AT5G15250.2	0.0969	0
AT5G15260.1	14.267381	15.85163
AT5G15260.2	1.90551	1.986838
AT5G15265.1	0	0
AT5G15265.2	7.348883	5.752567
AT5G15270.1	9.943827	9.945173
AT5G15270.2	7.52438	8.831497
AT5G15270.3	4.382072	4.306997
AT5G15280.1	5.940779	6.266243
AT5G15290.1	11.328641	12.46163
AT5G15300.1	1.46089	0.792821
AT5G15310.1	11.625039	13.267095
AT5G15310.2	0	0
AT5G15310.3	1.080518	1.986928
AT5G15310.4	2.596443	3.151355
AT5G15320.1	77.200949	74.984485
AT5G15320.2	0	0.132024
AT5G15330.1	18.214981	19.920919
AT5G15330.2	0	0.187888
AT5G15340.1	1.023981	1.293712
AT5G15350.1	162.96384	130.578296
AT5G15360.1	0	0
AT5G15380.1	0.058818	0.039761
AT5G15390.1	19.529151	16.736962
AT5G15390.2	0.259986	0.436424
AT5G15400.1	23.801996	24.283492
AT5G15410.1	77.987716	85.389704
AT5G15410.2	0.582609	0.799358
AT5G15420.1	0	0
AT5G15430.1	0.075739	0.053318
AT5G15430.2	0	0
AT5G15440.1	15.478257	15.9629
AT5G15450.1	23.862543	23.166958
AT5G15460.1	3.65573	3.294707
AT5G15460.2	8.301482	7.863405
AT5G15460.3	0	0.158558
AT5G15460.4	1.753048	1.846516
AT5G15470.1	13.613109	12.476405
AT5G15480.1	0	0
AT5G15490.1	41.091184	33.246368
AT5G15500.1	0	0
AT5G15500.2	0.074871	0.050563
AT5G15510.1	4.039184	2.575538
AT5G15510.2	0.043653	0.345808
AT5G15510.3	0.638122	0.691576
AT5G15510.4	0	0
AT5G15520.1	12.457474	7.528775
AT5G15530.1	31.530216	29.977724
AT5G15533.1	0	0
AT5G15537.1	0.967084	1.052008
AT5G15537.2	0	0
AT5G15540.1	10.374276	10.287955
AT5G15540.2	0.224391	0.539326
AT5G15550.1	19.866897	16.415164
AT5G15550.2	0.559964	0.119689
AT5G15550.3	1.182398	0.629117
AT5G15560.1	0	0
AT5G15570.1	10.374002	9.962115
AT5G15580.1	16.828439	12.102881
AT5G15581.1	1.746369	0.388902
AT5G15600.1	9.03994	8.169766
AT5G15600.2	3.804962	5.173608
AT5G15610.1	3.366573	3.060152
AT5G15610.2	43.165077	41.265732
AT5G15620.1	0.101062	0.042632
AT5G15630.1	3.261768	3.199417
AT5G15630.2	0	0
AT5G15630.3	0	0.15978
AT5G15630.4	0	0
AT5G15630.5	1.172322	0
AT5G15640.1	18.001905	17.390879
AT5G15640.2	0.294776	0.052624
AT5G15650.1	97.542152	87.761035
AT5G15660.1	0	0
AT5G15670.1	0	0
AT5G15680.1	14.276245	15.273305
AT5G15685.1	0	0
AT5G15690.1	0	0
AT5G15700.1	3.522522	3.082499
AT5G15700.2	1.163009	1.163398
AT5G15710.1	0.231344	0
AT5G15710.2	6.222205	6.739118
AT5G15720.1	0.306235	0.284335
AT5G15720.2	0	0
AT5G15720.3	0	0
AT5G15725.1	0.3207	0.161479
AT5G15730.1	0	0
AT5G15730.2	18.728803	19.732149
AT5G15730.3	0.118893	0.295443
AT5G15740.1	10.56136	11.696282
AT5G15745.1	0	0
AT5G15750.1	22.096387	21.343879
AT5G15760.1	4.219201	4.431749
AT5G15770.1	14.766194	12.189605
AT5G15780.1	67.925289	67.204277
AT5G15790.1	1.029554	0.403328
AT5G15790.2	4.736464	4.655866
AT5G15790.3	0.656831	0.940123
AT5G15790.4	1.322676	1.063967
AT5G15790.5	0.25474	0.19167
AT5G15800.1	0.229775	0.119267
AT5G15800.2	0	0
AT5G15802.1	24.46767	22.105035
AT5G15810.1	26.567755	25.184974
AT5G15820.1	4.868022	4.772792
AT5G15830.1	12.809598	13.979526
AT5G15840.1	0.855574	0.48879
AT5G15840.2	1.365452	0.704281
AT5G15843.1	0.089152	0.299125
AT5G15850.1	19.592897	24.554741
AT5G15853.1	0	0
AT5G15860.1	11.042934	10.5243
AT5G15860.2	0.213926	0.452988
AT5G15870.1	11.98182	14.256417
AT5G15880.1	23.401536	25.986901
AT5G15890.1	1.981367	1.551958
AT5G15900.1	0	0
AT5G15900.2	1.258546	0.994889
AT5G15910.1	17.664562	16.229468
AT5G15910.2	0.364888	1.084498
AT5G15920.1	6.231329	6.048695
AT5G15930.1	14.008077	11.348132
AT5G15940.1	0.411898	0
AT5G15940.2	0	0.181801
AT5G15940.3	0	0
AT5G15940.4	0	0
AT5G15950.1	12.718524	3.575864
AT5G15950.2	0.246727	0
AT5G15960.1	5.970723	4.263688
AT5G15970.1	169.190621	63.969311
AT5G15980.1	10.834852	9.091835
AT5G16000.1	14.304137	11.988457
AT5G16010.1	47.663666	58.258034
AT5G16020.1	0.010497	0.017747
AT5G16023.1	0.1724	0.072476
AT5G16030.1	64.049845	46.35467
AT5G16030.2	23.629434	19.194754
AT5G16030.3	2.385956	1.991927
AT5G16030.4	9.891674	11.270193
AT5G16030.5	50.516096	32.688541
AT5G16040.1	14.9596	12.275114
AT5G16040.2	0.450094	0.332806
AT5G16050.1	82.173214	71.41981
AT5G16050.2	0	0.144186
AT5G16060.1	45.871447	47.979277
AT5G16070.1	53.112369	42.776706
AT5G16080.1	0.999608	1.031072
AT5G16090.1	0	0
AT5G16100.1	0	0
AT5G16100.2	0	0
AT5G16110.1	308.699766	322.852745
AT5G16120.1	12.313415	11.226382
AT5G16120.2	0	0
AT5G16120.3	51.708583	56.233059
AT5G16120.4	3.570037	3.716555
AT5G16130.1	257.932681	202.277564
AT5G16140.1	17.443085	17.648679
AT5G16140.2	0.20017	0.172022
AT5G16150.1	74.398684	82.023764
AT5G16150.2	78.174493	69.598827
AT5G16150.3	14.857831	12.427762
AT5G16160.1	5.386036	7.717207
AT5G16170.1	3.883049	5.391918
AT5G16180.1	18.368934	20.351051
AT5G16180.2	1.269135	1.562896
AT5G16190.1	0.834394	0.416197
AT5G16190.2	0.153175	0.064324
